State_Name,Season,N,P,K,pH,Crop,Crop Yield (kg per hectare)
Maharashtra,Kharif,28,46,56,6.72,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.62,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.76,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.27,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.56,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.33,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.23,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.19,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.73,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.77,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.37,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.36,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.36,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.56,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.28,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.17,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.98,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.91,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.93,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.35,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.79,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.56,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.24,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.22,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.47,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.55,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.46,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.17,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.84,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.81,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.42,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.63,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.62,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.44,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.91,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.27,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.75,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.48,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.91,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.4,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.79,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.3,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.26,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.95,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.39,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.72,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.46,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.99,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.79,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.97,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.17,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.69,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.32,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.86,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.77,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.93,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.58,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.06,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.47,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.57,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.07,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.04,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.52,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.06,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.2,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.53,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.61,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.28,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.59,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.93,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.21,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.02,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.95,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.43,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.53,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.71,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.04,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.38,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.17,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.79,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.45,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.02,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.84,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.21,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.86,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.36,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.49,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.23,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.6,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.24,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.1,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.82,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.76,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.81,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.29,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.07,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.21,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.32,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.8,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.66,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.26,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.34,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.79,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.41,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.81,Total foodgrain,1811.766175
